Iteration,GradientNorm
309,27903.2
310,27875.9
311,27848.6
312,27821.3
313,27794.1
314,27766.9
315,27739.7
316,27712.6
317,27685.5
318,27658.4
319,27631.4
320,27604.4
321,27577.4
322,27550.5
323,27523.6
324,27496.7
325,27469.9
326,27443.1
327,27416.3
328,27389.5
329,27362.8
330,27336
331,27309.4
332,27282.7
333,27256.1
334,27229.4
335,27202.9
336,27176.3
337,27149.8
338,27123.3
339,27096.8
340,27070.3
341,27043.9
342,27017.5
343,26991.1
344,26964.8
345,26938.5
346,26912.2
347,26885.9
348,26859.6
349,26833.4
350,26807.2
351,26781
352,26754.9
353,26728.8
354,26702.7
355,26676.6
356,26650.6
357,26624.5
358,26598.6
359,26572.6
360,26546.6
361,26520.7
362,26494.8
363,26469
364,26443.1
365,26417.3
366,26391.5
367,26365.8
368,26340
369,26314.3
370,26288.6
371,26262.9
372,26237.3
373,26211.7
374,26186.1
375,26160.5
376,26135
377,26109.5
378,26084
379,26058.5
380,26033.1
381,26007.7
382,25982.3
383,25956.9
384,25931.6
385,25906.3
386,25881
387,25855.7
388,25830.5
389,25805.2
390,25780.1
391,25754.9
392,25729.7
393,25704.6
394,25679.5
395,25654.5
396,25629.4
397,25604.4
398,25579.4
399,25554.4
400,25529.5
401,25504.5
402,25479.7
403,25454.8
404,25429.9
405,25405.1
406,25380.3
407,25355.5
408,25330.8
409,25306
410,25281.3
411,25256.7
412,25232
413,25207.4
414,25182.8
415,25158.2
416,25133.6
417,25109.1
418,25084.6
419,25060.1
420,25035.6
421,25011.2
422,24986.7
423,24962.4
424,24938
425,24913.6
426,24889.3
427,24865
428,24840.7
429,24816.5
430,24792.3
431,24768.1
432,24743.9
433,24719.7
434,24695.6
435,24671.5
436,24647.4
437,24623.3
438,24599.3
439,24575.3
440,24551.3
441,24527.3
442,24503.4
443,24479.5
444,24455.6
445,24431.7
446,24407.8
447,24384
448,24360.2
449,24336.4
450,24312.7
451,24288.9
452,24265.2
453,24241.5
454,24217.9
455,24194.2
456,24170.6
457,24147
458,24123.4
459,24099.9
460,24076.4
461,24052.9
462,24029.4
463,24005.9
464,23982.5
465,23959.1
466,23935.7
467,23912.3
468,23889
469,23865.6
470,23842.3
471,23819.1
472,23795.8
473,23772.6
474,23749.4
475,23726.2
476,23703
477,23679.9
478,23656.8
479,23633.7
480,23610.6
481,23587.6
482,23564.5
483,23541.5
484,23518.6
485,23495.6
486,23472.7
487,23449.7
488,23426.8
489,23404
490,23381.1
491,23358.3
492,23335.5
493,23312.7
494,23290
495,23267.2
496,23244.5
497,23221.8
498,23199.2
499,23176.5
500,23153.9
501,23131.3
502,23108.7
503,23086.1
504,23063.6
505,23041.1
506,23018.6
507,22996.1
508,22973.7
509,22951.2
510,22928.8
511,22906.5
512,22884.1
513,22861.8
514,22839.4
515,22817.1
516,22794.9
517,22772.6
518,22750.4
519,22728.2
520,22706
521,22683.8
522,22661.7
523,22639.6
524,22617.5
525,22595.4
526,22573.3
527,22551.3
528,22529.3
529,22507.3
530,22485.3
531,22463.4
532,22441.4
533,22419.5
534,22397.6
535,22375.8
536,22353.9
537,22332.1
538,22310.3
539,22288.5
540,22266.8
541,22245
542,22223.3
543,22201.6
544,22180
545,22158.3
546,22136.7
547,22115.1
548,22093.5
549,22071.9
550,22050.4
551,22028.8
552,22007.3
553,21985.8
554,21964.4
555,21942.9
556,21921.5
557,21900.1
558,21878.7
559,21857.4
560,21836.1
561,21814.7
562,21793.4
563,21772.2
564,21750.9
565,21729.7
566,21708.5
567,21687.3
568,21666.1
569,21645
570,21623.8
571,21602.7
572,21581.6
573,21560.6
574,21539.5
575,21518.5
576,21497.5
577,21476.5
578,21455.5
579,21434.6
580,21413.7
581,21392.8
582,21371.9
583,21351
584,21330.2
585,21309.4
586,21288.6
587,21267.8
588,21247
589,21226.3
590,21205.6
591,21184.9
592,21164.2
593,21143.5
594,21122.9
595,21102.3
596,21081.7
597,21061.1
598,21040.5
599,21020
600,20999.5
601,20979
602,20958.5
603,20938
604,20917.6
605,20897.2
606,20876.8
607,20856.4
608,20836
609,20815.7
610,20795.4
611,20775.1
612,20754.8
613,20734.5
614,20714.3
615,20694.1
616,20673.9
617,20653.7
618,20633.5
619,20613.4
620,20593.3
621,20573.2
622,20553.1
623,20533
624,20513
625,20493
626,20473
627,20453
628,20433
629,20413.1
630,20393.1
631,20373.2
632,20353.4
633,20333.5
634,20313.6
635,20293.8
636,20274
637,20254.2
638,20234.4
639,20214.7
640,20195
641,20175.2
642,20155.5
643,20135.9
644,20116.2
645,20096.6
646,20077
647,20057.4
648,20037.8
649,20018.2
650,19998.7
651,19979.2
652,19959.7
653,19940.2
654,19920.7
655,19901.3
656,19881.9
657,19862.4
658,19843.1
659,19823.7
660,19804.3
661,19785
662,19765.7
663,19746.4
664,19727.1
665,19707.9
666,19688.6
667,19669.4
668,19650.2
669,19631
670,19611.9
671,19592.7
672,19573.6
673,19554.5
674,19535.4
675,19516.3
676,19497.3
677,19478.3
678,19459.3
679,19440.3
680,19421.3
681,19402.3
682,19383.4
683,19364.5
684,19345.6
685,19326.7
686,19307.8
687,19289
688,19270.1
689,19251.3
690,19232.5
691,19213.8
692,19195
693,19176.3
694,19157.6
695,19138.9
696,19120.2
697,19101.5
698,19082.9
699,19064.3
700,19045.6
701,19027.1
702,19008.5
703,18989.9
704,18971.4
705,18952.9
706,18934.4
707,18915.9
708,18897.4
709,18879
710,18860.6
711,18842.2
712,18823.8
713,18805.4
714,18787
715,18768.7
716,18750.4
717,18732.1
718,18713.8
719,18695.5
720,18677.3
721,18659.1
722,18640.8
723,18622.6
724,18604.5
725,18586.3
726,18568.2
727,18550
728,18531.9
729,18513.9
730,18495.8
731,18477.7
732,18459.7
733,18441.7
734,18423.7
735,18405.7
736,18387.7
737,18369.8
738,18351.9
739,18333.9
740,18316
741,18298.2
742,18280.3
743,18262.5
744,18244.6
745,18226.8
746,18209
747,18191.3
748,18173.5
749,18155.8
750,18138.1
751,18120.4
752,18102.7
753,18085
754,18067.4
755,18049.7
756,18032.1
757,18014.5
758,17996.9
759,17979.4
760,17961.8
761,17944.3
762,17926.8
763,17909.3
764,17891.8
765,17874.3
766,17856.9
767,17839.4
768,17822
769,17804.6
770,17787.3
771,17769.9
772,17752.6
773,17735.2
774,17717.9
775,17700.6
776,17683.4
777,17666.1
778,17648.9
779,17631.6
780,17614.4
781,17597.2
782,17580.1
783,17562.9
784,17545.8
785,17528.6
786,17511.5
787,17494.4
788,17477.4
789,17460.3
790,17443.3
791,17426.2
792,17409.2
793,17392.2
794,17375.3
795,17358.3
796,17341.4
797,17324.4
798,17307.5
799,17290.6
800,17273.8
801,17256.9
802,17240.1
803,17223.2
804,17206.4
805,17189.6
806,17172.9
807,17156.1
808,17139.4
809,17122.6
810,17105.9
811,17089.2
812,17072.5
813,17055.9
814,17039.2
815,17022.6
816,17006
817,16989.4
818,16972.8
819,16956.2
820,16939.7
821,16923.2
822,16906.7
823,16890.2
824,16873.7
825,16857.2
826,16840.7
827,16824.3
828,16807.9
829,16791.5
830,16775.1
831,16758.7
832,16742.4
833,16726
834,16709.7
835,16693.4
836,16677.1
837,16660.8
838,16644.6
839,16628.3
840,16612.1
841,16595.9
842,16579.7
843,16563.5
844,16547.3
845,16531.2
846,16515.1
847,16499
848,16482.8
849,16466.8
850,16450.7
851,16434.6
852,16418.6
853,16402.6
854,16386.6
855,16370.6
856,16354.6
857,16338.6
858,16322.7
859,16306.8
860,16290.9
861,16275
862,16259.1
863,16243.2
864,16227.4
865,16211.5
866,16195.7
867,16179.9
868,16164.1
869,16148.3
870,16132.6
871,16116.8
872,16101.1
873,16085.4
874,16069.7
875,16054
876,16038.3
877,16022.7
878,16007
879,15991.4
880,15975.8
881,15960.2
882,15944.7
883,15929.1
884,15913.5
885,15898
886,15882.5
887,15867
888,15851.5
889,15836.1
890,15820.6
891,15805.2
892,15789.7
893,15774.3
894,15758.9
895,15743.6
896,15728.2
897,15712.8
898,15697.5
899,15682.2
900,15666.9
901,15651.6
902,15636.3
903,15621.1
904,15605.8
905,15590.6
906,15575.4
907,15560.2
908,15545
909,15529.8
910,15514.7
911,15499.5
912,15484.4
913,15469.3
914,15454.2
915,15439.1
916,15424.1
917,15409
918,15394
919,15378.9
920,15363.9
921,15348.9
922,15334
923,15319
924,15304.1
925,15289.1
926,15274.2
927,15259.3
928,15244.4
929,15229.5
930,15214.7
931,15199.8
932,15185
933,15170.2
934,15155.4
935,15140.6
936,15125.8
937,15111
938,15096.3
939,15081.6
940,15066.9
941,15052.2
942,15037.5
943,15022.8
944,15008.1
945,14993.5
946,14978.9
947,14964.2
948,14949.6
949,14935.1
950,14920.5
951,14905.9
952,14891.4
953,14876.8
954,14862.3
955,14847.8
956,14833.3
957,14818.9
958,14804.4
959,14790
960,14775.5
961,14761.1
962,14746.7
963,14732.3
964,14717.9
965,14703.6
966,14689.2
967,14674.9
968,14660.6
969,14646.3
970,14632
971,14617.7
972,14603.4
973,14589.2
974,14575
975,14560.7
976,14546.5
977,14532.3
978,14518.2
979,14504
980,14489.8
981,14475.7
982,14461.6
983,14447.5
984,14433.4
985,14419.3
986,14405.2
987,14391.2
988,14377.1
989,14363.1
990,14349.1
991,14335.1
992,14321.1
993,14307.1
994,14293.2
995,14279.2
996,14265.3
997,14251.4
998,14237.5
999,14223.6
1000,14209.7
1001,14195.8
1002,14182
1003,14168.1
1004,14154.3
1005,14140.5
1006,14126.7
1007,14112.9
1008,14099.1
1009,14085.4
1010,14071.6
1011,14057.9
1012,14044.2
1013,14030.5
1014,14016.8
1015,14003.1
1016,13989.5
1017,13975.8
1018,13962.2
1019,13948.6
1020,13935
1021,13921.4
1022,13907.8
1023,13894.2
1024,13880.7
1025,13867.1
1026,13853.6
1027,13840.1
1028,13826.6
1029,13813.1
1030,13799.6
1031,13786.1
1032,13772.7
1033,13759.2
1034,13745.8
1035,13732.4
1036,13719
1037,13705.6
1038,13692.3
1039,13678.9
1040,13665.5
1041,13652.2
1042,13638.9
1043,13625.6
1044,13612.3
1045,13599
1046,13585.7
1047,13572.5
1048,13559.3
1049,13546
1050,13532.8
1051,13519.6
1052,13506.4
1053,13493.2
1054,13480.1
1055,13466.9
1056,13453.8
1057,13440.7
1058,13427.5
1059,13414.4
1060,13401.4
1061,13388.3
1062,13375.2
1063,13362.2
1064,13349.1
1065,13336.1
1066,13323.1
1067,13310.1
1068,13297.1
1069,13284.2
1070,13271.2
1071,13258.2
1072,13245.3
1073,13232.4
1074,13219.5
1075,13206.6
1076,13193.7
1077,13180.8
1078,13168
1079,13155.1
1080,13142.3
1081,13129.5
1082,13116.7
1083,13103.9
1084,13091.1
1085,13078.3
1086,13065.6
1087,13052.8
1088,13040.1
1089,13027.4
1090,13014.6
1091,13001.9
1092,12989.3
1093,12976.6
1094,12963.9
1095,12951.3
1096,12938.7
1097,12926
1098,12913.4
1099,12900.8
1100,12888.2
1101,12875.7
1102,12863.1
1103,12850.6
1104,12838
1105,12825.5
1106,12813
1107,12800.5
1108,12788
1109,12775.5
1110,12763.1
1111,12750.6
1112,12738.2
1113,12725.8
1114,12713.3
1115,12700.9
1116,12688.5
1117,12676.2
1118,12663.8
1119,12651.5
1120,12639.1
1121,12626.8
1122,12614.5
1123,12602.2
1124,12589.9
1125,12577.6
1126,12565.3
1127,12553.1
1128,12540.8
1129,12528.6
1130,12516.4
1131,12504.2
1132,12492
1133,12479.8
1134,12467.6
1135,12455.4
1136,12443.3
1137,12431.1
1138,12419
1139,12406.9
1140,12394.8
1141,12382.7
1142,12370.6
1143,12358.6
1144,12346.5
1145,12334.5
1146,12322.4
1147,12310.4
1148,12298.4
1149,12286.4
1150,12274.4
1151,12262.5
1152,12250.5
1153,12238.6
1154,12226.6
1155,12214.7
1156,12202.8
1157,12190.9
1158,12179
1159,12167.1
1160,12155.2
1161,12143.4
1162,12131.5
1163,12119.7
1164,12107.9
1165,12096.1
1166,12084.3
1167,12072.5
1168,12060.7
1169,12049
1170,12037.2
1171,12025.5
1172,12013.7
1173,12002
1174,11990.3
1175,11978.6
1176,11966.9
1177,11955.3
1178,11943.6
1179,11932
1180,11920.3
1181,11908.7
1182,11897.1
1183,11885.5
1184,11873.9
1185,11862.3
1186,11850.7
1187,11839.2
1188,11827.6
1189,11816.1
1190,11804.6
1191,11793.1
1192,11781.6
1193,11770.1
1194,11758.6
1195,11747.1
1196,11735.7
1197,11724.2
1198,11712.8
1199,11701.4
1200,11689.9
1201,11678.5
1202,11667.2
1203,11655.8
1204,11644.4
1205,11633.1
1206,11621.7
1207,11610.4
1208,11599.1
1209,11587.7
1210,11576.4
1211,11565.1
1212,11553.9
1213,11542.6
1214,11531.3
1215,11520.1
1216,11508.9
1217,11497.6
1218,11486.4
1219,11475.2
1220,11464
1221,11452.9
1222,11441.7
1223,11430.5
1224,11419.4
1225,11408.3
1226,11397.1
1227,11386
1228,11374.9
1229,11363.8
1230,11352.7
1231,11341.7
1232,11330.6
1233,11319.6
1234,11308.5
1235,11297.5
1236,11286.5
1237,11275.5
1238,11264.5
1239,11253.5
1240,11242.5
1241,11231.5
1242,11220.6
1243,11209.7
1244,11198.7
1245,11187.8
1246,11176.9
1247,11166
1248,11155.1
1249,11144.2
1250,11133.4
1251,11122.5
1252,11111.7
1253,11100.8
1254,11090
1255,11079.2
1256,11068.4
1257,11057.6
1258,11046.8
1259,11036
1260,11025.3
1261,11014.5
1262,11003.8
1263,10993.1
1264,10982.3
1265,10971.6
1266,10960.9
1267,10950.3
1268,10939.6
1269,10928.9
1270,10918.3
1271,10907.6
1272,10897
1273,10886.3
1274,10875.7
1275,10865.1
1276,10854.5
1277,10844
1278,10833.4
1279,10822.8
1280,10812.3
1281,10801.7
1282,10791.2
1283,10780.7
1284,10770.2
1285,10759.7
1286,10749.2
1287,10738.7
1288,10728.2
1289,10717.8
1290,10707.3
1291,10696.9
1292,10686.4
1293,10676
1294,10665.6
1295,10655.2
1296,10644.8
1297,10634.4
1298,10624.1
1299,10613.7
1300,10603.4
1301,10593
1302,10582.7
1303,10572.4
1304,10562.1
1305,10551.8
1306,10541.5
1307,10531.2
1308,10521
1309,10510.7
1310,10500.5
1311,10490.2
1312,10480
1313,10469.8
1314,10459.6
1315,10449.4
1316,10439.2
1317,10429
1318,10418.8
1319,10408.7
1320,10398.5
1321,10388.4
1322,10378.3
1323,10368.2
1324,10358.1
1325,10348
1326,10337.9
1327,10327.8
1328,10317.7
1329,10307.7
1330,10297.6
1331,10287.6
1332,10277.6
1333,10267.5
1334,10257.5
1335,10247.5
1336,10237.5
1337,10227.6
1338,10217.6
1339,10207.6
1340,10197.7
1341,10187.7
1342,10177.8
1343,10167.9
1344,10158
1345,10148.1
1346,10138.2
1347,10128.3
1348,10118.4
1349,10108.6
1350,10098.7
1351,10088.9
1352,10079
1353,10069.2
1354,10059.4
1355,10049.6
1356,10039.8
1357,10030
1358,10020.2
1359,10010.5
1360,10000.7
1361,9990.97
1362,9981.23
1363,9971.5
1364,9961.79
1365,9952.08
1366,9942.38
1367,9932.69
1368,9923.01
1369,9913.34
1370,9903.67
1371,9894.02
1372,9884.38
1373,9874.75
1374,9865.12
1375,9855.51
1376,9845.9
1377,9836.31
1378,9826.72
1379,9817.14
1380,9807.58
1381,9798.02
1382,9788.47
1383,9778.93
1384,9769.4
1385,9759.88
1386,9750.37
1387,9740.87
1388,9731.37
1389,9721.89
1390,9712.42
1391,9702.95
1392,9693.5
1393,9684.05
1394,9674.61
1395,9665.19
1396,9655.77
1397,9646.36
1398,9636.96
1399,9627.57
1400,9618.19
