Iteration,GradientNorm
457,26691.1
458,26665.1
459,26639
460,26613
461,26587.1
462,26561.1
463,26535.2
464,26509.3
465,26483.4
466,26457.5
467,26431.7
468,26405.9
469,26380.1
470,26354.3
471,26328.6
472,26302.9
473,26277.2
474,26251.6
475,26225.9
476,26200.3
477,26174.8
478,26149.2
479,26123.7
480,26098.2
481,26072.7
482,26047.2
483,26021.8
484,25996.4
485,25971
486,25945.7
487,25920.3
488,25895
489,25869.7
490,25844.5
491,25819.3
492,25794
493,25768.9
494,25743.7
495,25718.6
496,25693.5
497,25668.4
498,25643.3
499,25618.3
500,25593.3
501,25568.3
502,25543.3
503,25518.4
504,25493.5
505,25468.6
506,25443.7
507,25418.9
508,25394.1
509,25369.3
510,25344.5
511,25319.7
512,25295
513,25270.3
514,25245.7
515,25221
516,25196.4
517,25171.8
518,25147.2
519,25122.7
520,25098.1
521,25073.6
522,25049.2
523,25024.7
524,25000.3
525,24975.9
526,24951.5
527,24927.1
528,24902.8
529,24878.5
530,24854.2
531,24829.9
532,24805.7
533,24781.5
534,24757.3
535,24733.1
536,24708.9
537,24684.8
538,24660.7
539,24636.6
540,24612.6
541,24588.6
542,24564.6
543,24540.6
544,24516.6
545,24492.7
546,24468.8
547,24444.9
548,24421
549,24397.2
550,24373.3
551,24349.6
552,24325.8
553,24302
554,24278.3
555,24254.6
556,24230.9
557,24207.3
558,24183.6
559,24160
560,24136.4
561,24112.9
562,24089.3
563,24065.8
564,24042.3
565,24018.8
566,23995.4
567,23972
568,23948.6
569,23925.2
570,23901.8
571,23878.5
572,23855.2
573,23831.9
574,23808.6
575,23785.4
576,23762.2
577,23739
578,23715.8
579,23692.6
580,23669.5
581,23646.4
582,23623.3
583,23600.2
584,23577.2
585,23554.2
586,23531.2
587,23508.2
588,23485.3
589,23462.3
590,23439.4
591,23416.5
592,23393.7
593,23370.8
594,23348
595,23325.2
596,23302.5
597,23279.7
598,23257
599,23234.3
600,23211.6
601,23188.9
602,23166.3
603,23143.7
604,23121.1
605,23098.5
606,23076
607,23053.4
608,23030.9
609,23008.4
610,22986
611,22963.5
612,22941.1
613,22918.7
614,22896.3
615,22874
616,22851.7
617,22829.4
618,22807.1
619,22784.8
620,22762.6
621,22740.3
622,22718.1
623,22696
624,22673.8
625,22651.7
626,22629.5
627,22607.5
628,22585.4
629,22563.3
630,22541.3
631,22519.3
632,22497.3
633,22475.3
634,22453.4
635,22431.5
636,22409.6
637,22387.7
638,22365.9
639,22344
640,22322.2
641,22300.4
642,22278.6
643,22256.9
644,22235.2
645,22213.5
646,22191.8
647,22170.1
648,22148.5
649,22126.8
650,22105.2
651,22083.7
652,22062.1
653,22040.6
654,22019
655,21997.5
656,21976.1
657,21954.6
658,21933.2
659,21911.8
660,21890.4
661,21869
662,21847.7
663,21826.3
664,21805
665,21783.7
666,21762.5
667,21741.2
668,21720
669,21698.8
670,21677.6
671,21656.4
672,21635.3
673,21614.2
674,21593.1
675,21572
676,21550.9
677,21529.9
678,21508.9
679,21487.9
680,21466.9
681,21445.9
682,21425
683,21404.1
684,21383.2
685,21362.3
686,21341.5
687,21320.6
688,21299.8
689,21279
690,21258.3
691,21237.5
692,21216.8
693,21196.1
694,21175.4
695,21154.7
696,21134
697,21113.4
698,21092.8
699,21072.2
700,21051.6
701,21031.1
702,21010.5
703,20990
704,20969.5
705,20949.1
706,20928.6
707,20908.2
708,20887.8
709,20867.4
710,20847
711,20826.7
712,20806.3
713,20786
714,20765.7
715,20745.5
716,20725.2
717,20705
718,20684.8
719,20664.6
720,20644.4
721,20624.2
722,20604.1
723,20584
724,20563.9
725,20543.8
726,20523.8
727,20503.7
728,20483.7
729,20463.7
730,20443.7
731,20423.8
732,20403.8
733,20383.9
734,20364
735,20344.1
736,20324.3
737,20304.4
738,20284.6
739,20264.8
740,20245
741,20225.3
742,20205.5
743,20185.8
744,20166.1
745,20146.4
746,20126.7
747,20107.1
748,20087.5
749,20067.9
750,20048.3
751,20028.7
752,20009.1
753,19989.6
754,19970.1
755,19950.6
756,19931.1
757,19911.7
758,19892.2
759,19872.8
760,19853.4
761,19834
762,19814.7
763,19795.3
764,19776
765,19756.7
766,19737.4
767,19718.1
768,19698.9
769,19679.7
770,19660.5
771,19641.3
772,19622.1
773,19602.9
774,19583.8
775,19564.7
776,19545.6
777,19526.5
778,19507.4
779,19488.4
780,19469.4
781,19450.4
782,19431.4
783,19412.4
784,19393.5
785,19374.5
786,19355.6
787,19336.7
788,19317.8
789,19299
790,19280.1
791,19261.3
792,19242.5
793,19223.7
794,19205
795,19186.2
796,19167.5
797,19148.8
798,19130.1
799,19111.4
800,19092.8
801,19074.1
802,19055.5
803,19036.9
804,19018.3
805,18999.7
806,18981.2
807,18962.7
808,18944.2
809,18925.7
810,18907.2
811,18888.7
812,18870.3
813,18851.9
814,18833.5
815,18815.1
816,18796.7
817,18778.4
818,18760
819,18741.7
820,18723.4
821,18705.2
822,18686.9
823,18668.6
824,18650.4
825,18632.2
826,18614
827,18595.9
828,18577.7
829,18559.6
830,18541.5
831,18523.4
832,18505.3
833,18487.2
834,18469.2
835,18451.1
836,18433.1
837,18415.1
838,18397.2
839,18379.2
840,18361.3
841,18343.3
842,18325.4
843,18307.5
844,18289.7
845,18271.8
846,18254
847,18236.2
848,18218.4
849,18200.6
850,18182.8
851,18165.1
852,18147.3
853,18129.6
854,18111.9
855,18094.2
856,18076.6
857,18058.9
858,18041.3
859,18023.7
860,18006.1
861,17988.5
862,17971
863,17953.4
864,17935.9
865,17918.4
866,17900.9
867,17883.4
868,17866
869,17848.5
870,17831.1
871,17813.7
872,17796.3
873,17778.9
874,17761.6
875,17744.2
876,17726.9
877,17709.6
878,17692.3
879,17675
880,17657.8
881,17640.6
882,17623.3
883,17606.1
884,17588.9
885,17571.8
886,17554.6
887,17537.5
888,17520.4
889,17503.3
890,17486.2
891,17469.1
892,17452.1
893,17435
894,17418
895,17401
896,17384
897,17367.1
898,17350.1
899,17333.2
900,17316.2
901,17299.3
902,17282.5
903,17265.6
904,17248.7
905,17231.9
906,17215.1
907,17198.3
908,17181.5
909,17164.7
910,17148
911,17131.2
912,17114.5
913,17097.8
914,17081.1
915,17064.4
916,17047.8
917,17031.1
918,17014.5
919,16997.9
920,16981.3
921,16964.7
922,16948.2
923,16931.6
924,16915.1
925,16898.6
926,16882.1
927,16865.6
928,16849.2
929,16832.7
930,16816.3
931,16799.9
932,16783.5
933,16767.1
934,16750.7
935,16734.4
936,16718
937,16701.7
938,16685.4
939,16669.1
940,16652.8
941,16636.6
942,16620.4
943,16604.1
944,16587.9
945,16571.7
946,16555.6
947,16539.4
948,16523.3
949,16507.1
950,16491
951,16474.9
952,16458.8
953,16442.8
954,16426.7
955,16410.7
956,16394.7
957,16378.7
958,16362.7
959,16346.7
960,16330.8
961,16314.8
962,16298.9
963,16283
964,16267.1
965,16251.2
966,16235.3
967,16219.5
968,16203.7
969,16187.8
970,16172
971,16156.3
972,16140.5
973,16124.7
974,16109
975,16093.3
976,16077.6
977,16061.9
978,16046.2
979,16030.5
980,16014.9
981,15999.3
982,15983.6
983,15968
984,15952.5
985,15936.9
986,15921.3
987,15905.8
988,15890.3
989,15874.8
990,15859.3
991,15843.8
992,15828.3
993,15812.9
994,15797.4
995,15782
996,15766.6
997,15751.2
998,15735.8
999,15720.5
1000,15705.1
1001,15689.8
1002,15674.5
1003,15659.2
1004,15643.9
1005,15628.6
1006,15613.4
1007,15598.1
1008,15582.9
1009,15567.7
1010,15552.5
1011,15537.3
1012,15522.2
1013,15507
1014,15491.9
1015,15476.8
1016,15461.7
1017,15446.6
1018,15431.5
1019,15416.4
1020,15401.4
1021,15386.4
1022,15371.3
1023,15356.3
1024,15341.3
1025,15326.4
1026,15311.4
1027,15296.5
1028,15281.5
1029,15266.6
1030,15251.7
1031,15236.8
1032,15222
1033,15207.1
1034,15192.3
1035,15177.4
1036,15162.6
1037,15147.8
1038,15133
1039,15118.3
1040,15103.5
1041,15088.8
1042,15074
1043,15059.3
1044,15044.6
1045,15029.9
1046,15015.3
1047,15000.6
1048,14986
1049,14971.4
1050,14956.7
1051,14942.1
1052,14927.6
1053,14913
1054,14898.4
1055,14883.9
1056,14869.4
1057,14854.9
1058,14840.4
1059,14825.9
1060,14811.4
1061,14796.9
1062,14782.5
1063,14768.1
1064,14753.7
1065,14739.3
1066,14724.9
1067,14710.5
1068,14696.2
1069,14681.8
1070,14667.5
1071,14653.2
1072,14638.9
1073,14624.6
1074,14610.3
1075,14596
1076,14581.8
1077,14567.6
1078,14553.3
1079,14539.1
1080,14525
1081,14510.8
1082,14496.6
1083,14482.5
1084,14468.3
1085,14454.2
1086,14440.1
1087,14426
1088,14411.9
1089,14397.9
1090,14383.8
1091,14369.8
1092,14355.7
1093,14341.7
1094,14327.7
1095,14313.8
1096,14299.8
1097,14285.8
1098,14271.9
1099,14258
1100,14244
1101,14230.1
1102,14216.3
1103,14202.4
1104,14188.5
1105,14174.7
1106,14160.8
1107,14147
1108,14133.2
1109,14119.4
1110,14105.6
1111,14091.9
1112,14078.1
1113,14064.4
1114,14050.7
1115,14036.9
1116,14023.2
1117,14009.6
1118,13995.9
1119,13982.2
1120,13968.6
1121,13954.9
1122,13941.3
1123,13927.7
1124,13914.1
1125,13900.5
1126,13887
1127,13873.4
1128,13859.9
1129,13846.4
1130,13832.8
1131,13819.3
1132,13805.9
1133,13792.4
1134,13778.9
1135,13765.5
1136,13752
1137,13738.6
1138,13725.2
1139,13711.8
1140,13698.4
1141,13685.1
1142,13671.7
1143,13658.4
1144,13645
1145,13631.7
1146,13618.4
1147,13605.1
1148,13591.9
1149,13578.6
1150,13565.3
1151,13552.1
1152,13538.9
1153,13525.7
1154,13512.5
1155,13499.3
1156,13486.1
1157,13472.9
1158,13459.8
1159,13446.7
1160,13433.5
1161,13420.4
1162,13407.3
1163,13394.2
1164,13381.2
1165,13368.1
1166,13355.1
1167,13342
1168,13329
1169,13316
1170,13303
1171,13290
1172,13277.1
1173,13264.1
1174,13251.2
1175,13238.2
1176,13225.3
1177,13212.4
1178,13199.5
1179,13186.6
1180,13173.8
1181,13160.9
1182,13148.1
1183,13135.2
1184,13122.4
1185,13109.6
1186,13096.8
1187,13084
1188,13071.3
1189,13058.5
1190,13045.8
1191,13033
1192,13020.3
1193,13007.6
1194,12994.9
1195,12982.2
1196,12969.6
1197,12956.9
1198,12944.3
1199,12931.6
1200,12919
1201,12906.4
1202,12893.8
1203,12881.2
1204,12868.7
1205,12856.1
1206,12843.6
1207,12831
1208,12818.5
1209,12806
1210,12793.5
1211,12781
1212,12768.5
1213,12756.1
1214,12743.6
1215,12731.2
1216,12718.8
1217,12706.4
1218,12694
1219,12681.6
1220,12669.2
1221,12656.8
1222,12644.5
1223,12632.1
1224,12619.8
1225,12607.5
1226,12595.2
1227,12582.9
1228,12570.6
1229,12558.4
1230,12546.1
1231,12533.9
1232,12521.6
1233,12509.4
1234,12497.2
1235,12485
1236,12472.8
1237,12460.7
1238,12448.5
1239,12436.4
1240,12424.2
1241,12412.1
1242,12400
1243,12387.9
1244,12375.8
1245,12363.7
1246,12351.7
1247,12339.6
1248,12327.6
1249,12315.5
1250,12303.5
1251,12291.5
1252,12279.5
1253,12267.5
1254,12255.6
1255,12243.6
1256,12231.7
1257,12219.7
1258,12207.8
1259,12195.9
1260,12184
1261,12172.1
1262,12160.2
1263,12148.4
1264,12136.5
1265,12124.7
1266,12112.8
1267,12101
1268,12089.2
1269,12077.4
1270,12065.6
1271,12053.8
1272,12042.1
1273,12030.3
1274,12018.6
1275,12006.9
1276,11995.2
1277,11983.5
1278,11971.8
1279,11960.1
1280,11948.4
1281,11936.7
1282,11925.1
1283,11913.5
1284,11901.8
1285,11890.2
1286,11878.6
1287,11867
1288,11855.5
1289,11843.9
1290,11832.3
1291,11820.8
1292,11809.3
1293,11797.7
1294,11786.2
1295,11774.7
1296,11763.2
1297,11751.8
1298,11740.3
1299,11728.8
1300,11717.4
1301,11706
1302,11694.5
1303,11683.1
1304,11671.7
1305,11660.3
1306,11649
1307,11637.6
1308,11626.2
1309,11614.9
1310,11603.6
1311,11592.2
1312,11580.9
1313,11569.6
1314,11558.3
1315,11547.1
1316,11535.8
1317,11524.5
1318,11513.3
1319,11502.1
1320,11490.8
1321,11479.6
1322,11468.4
1323,11457.2
1324,11446.1
1325,11434.9
1326,11423.7
1327,11412.6
1328,11401.5
1329,11390.3
1330,11379.2
1331,11368.1
1332,11357
1333,11345.9
1334,11334.9
1335,11323.8
1336,11312.8
1337,11301.7
1338,11290.7
1339,11279.7
1340,11268.7
1341,11257.7
1342,11246.7
1343,11235.7
1344,11224.8
1345,11213.8
1346,11202.9
1347,11192
1348,11181
1349,11170.1
1350,11159.2
1351,11148.3
1352,11137.5
1353,11126.6
1354,11115.7
1355,11104.9
1356,11094.1
1357,11083.2
1358,11072.4
1359,11061.6
1360,11050.8
1361,11040
1362,11029.3
1363,11018.5
1364,11007.8
1365,10997
1366,10986.3
1367,10975.6
1368,10964.9
1369,10954.2
1370,10943.5
1371,10932.8
1372,10922.1
1373,10911.5
1374,10900.8
1375,10890.2
1376,10879.6
1377,10869
1378,10858.4
1379,10847.8
1380,10837.2
1381,10826.6
1382,10816.1
1383,10805.5
1384,10795
1385,10784.4
1386,10773.9
1387,10763.4
1388,10752.9
1389,10742.4
1390,10731.9
1391,10721.5
1392,10711
1393,10700.6
1394,10690.1
1395,10679.7
1396,10669.3
1397,10658.9
1398,10648.5
1399,10638.1
1400,10627.7
1401,10617.3
1402,10607
1403,10596.6
1404,10586.3
1405,10576
1406,10565.6
1407,10555.3
1408,10545
1409,10534.8
1410,10524.5
1411,10514.2
1412,10504
1413,10493.7
1414,10483.5
1415,10473.2
1416,10463
1417,10452.8
1418,10442.6
1419,10432.4
1420,10422.3
1421,10412.1
1422,10401.9
1423,10391.8
1424,10381.7
1425,10371.5
1426,10361.4
1427,10351.3
1428,10341.2
1429,10331.1
1430,10321
1431,10311
1432,10300.9
1433,10290.9
1434,10280.8
1435,10270.8
1436,10260.8
1437,10250.8
1438,10240.8
1439,10230.8
1440,10220.8
1441,10210.8
1442,10200.9
1443,10190.9
1444,10181
1445,10171.1
1446,10161.1
1447,10151.2
1448,10141.3
1449,10131.4
1450,10121.5
1451,10111.7
1452,10101.8
1453,10092
1454,10082.1
1455,10072.3
1456,10062.4
1457,10052.6
1458,10042.8
1459,10033
1460,10023.2
1461,10013.5
1462,10003.7
1463,9993.95
1464,9984.2
1465,9974.46
1466,9964.73
1467,9955.01
1468,9945.3
1469,9935.6
1470,9925.91
1471,9916.23
1472,9906.56
1473,9896.89
1474,9887.24
1475,9877.6
1476,9867.96
1477,9858.34
1478,9848.72
1479,9839.12
1480,9829.52
1481,9819.93
1482,9810.35
1483,9800.79
1484,9791.23
1485,9781.68
1486,9772.14
1487,9762.61
1488,9753.08
1489,9743.57
1490,9734.07
1491,9724.57
1492,9715.09
1493,9705.61
1494,9696.15
1495,9686.69
1496,9677.24
1497,9667.81
1498,9658.38
1499,9648.96
1500,9639.55
1501,9630.15
1502,9620.75
1503,9611.37
1504,9602
1505,9592.63
1506,9583.28
1507,9573.93
1508,9564.59
1509,9555.26
1510,9545.95
1511,9536.64
1512,9527.33
1513,9518.04
1514,9508.76
1515,9499.49
1516,9490.22
1517,9480.97
1518,9471.72
1519,9462.48
1520,9453.26
1521,9444.04
1522,9434.83
1523,9425.62
1524,9416.43
1525,9407.25
1526,9398.08
1527,9388.91
1528,9379.75
1529,9370.61
1530,9361.47
1531,9352.34
1532,9343.22
1533,9334.11
1534,9325
1535,9315.91
1536,9306.83
1537,9297.75
1538,9288.68
1539,9279.62
1540,9270.57
1541,9261.53
1542,9252.5
1543,9243.48
1544,9234.47
1545,9225.46
1546,9216.46
1547,9207.48
1548,9198.5
1549,9189.53
1550,9180.57
1551,9171.61
1552,9162.67
1553,9153.74
1554,9144.81
1555,9135.89
1556,9126.98
1557,9118.08
1558,9109.19
1559,9100.31
1560,9091.43
1561,9082.57
1562,9073.71
1563,9064.86
1564,9056.03
1565,9047.2
1566,9038.37
1567,9029.56
1568,9020.75
1569,9011.96
1570,9003.17
1571,8994.39
1572,8985.62
1573,8976.86
1574,8968.11
1575,8959.36
1576,8950.63
1577,8941.9
1578,8933.18
1579,8924.47
1580,8915.77
1581,8907.07
1582,8898.39
1583,8889.71
1584,8881.05
1585,8872.39
1586,8863.73
1587,8855.09
1588,8846.46
1589,8837.83
1590,8829.22
1591,8820.61
1592,8812.01
1593,8803.41
1594,8794.83
1595,8786.26
1596,8777.69
1597,8769.13
1598,8760.58
1599,8752.04
1600,8743.51
1601,8734.98
1602,8726.47
1603,8717.96
1604,8709.46
1605,8700.97
1606,8692.48
1607,8684.01
1608,8675.54
1609,8667.08
1610,8658.63
1611,8650.19
1612,8641.76
1613,8633.33
1614,8624.92
1615,8616.51
1616,8608.11
1617,8599.71
1618,8591.33
1619,8582.95
1620,8574.59
1621,8566.23
1622,8557.88
1623,8549.53
1624,8541.2
1625,8532.87
1626,8524.55
1627,8516.24
1628,8507.94
1629,8499.64
1630,8491.36
1631,8483.08
1632,8474.81
1633,8466.55
1634,8458.29
1635,8450.05
1636,8441.81
1637,8433.58
1638,8425.36
1639,8417.15
1640,8408.94
1641,8400.74
1642,8392.55
1643,8384.37
1644,8376.2
1645,8368.03
1646,8359.88
1647,8351.73
1648,8343.59
1649,8335.45
1650,8327.33
1651,8319.21
1652,8311.1
1653,8303
1654,8294.91
1655,8286.82
1656,8278.74
1657,8270.67
1658,8262.61
1659,8254.56
1660,8246.51
1661,8238.47
1662,8230.44
1663,8222.42
1664,8214.4
1665,8206.4
1666,8198.4
1667,8190.41
1668,8182.42
1669,8174.45
1670,8166.48
1671,8158.52
1672,8150.57
1673,8142.62
1674,8134.69
1675,8126.76
1676,8118.84
1677,8110.92
1678,8103.02
1679,8095.12
1680,8087.23
1681,8079.35
1682,8071.47
1683,8063.61
1684,8055.75
1685,8047.89
1686,8040.05
1687,8032.21
1688,8024.39
1689,8016.57
1690,8008.75
1691,8000.95
1692,7993.15
1693,7985.36
1694,7977.58
1695,7969.8
1696,7962.03
1697,7954.27
1698,7946.52
1699,7938.78
1700,7931.04
1701,7923.31
1702,7915.59
1703,7907.87
1704,7900.17
1705,7892.47
1706,7884.78
1707,7877.09
1708,7869.42
1709,7861.75
1710,7854.09
1711,7846.43
1712,7838.78
1713,7831.15
1714,7823.51
1715,7815.89
1716,7808.27
1717,7800.66
1718,7793.06
1719,7785.47
1720,7777.88
1721,7770.3
1722,7762.73
1723,7755.17
1724,7747.61
1725,7740.06
1726,7732.52
1727,7724.98
1728,7717.45
1729,7709.93
1730,7702.42
1731,7694.92
1732,7687.42
1733,7679.93
1734,7672.44
1735,7664.97
1736,7657.5
1737,7650.04
1738,7642.58
1739,7635.14
1740,7627.7
1741,7620.26
1742,7612.84
1743,7605.42
1744,7598.01
1745,7590.61
1746,7583.21
1747,7575.82
1748,7568.44
1749,7561.07
1750,7553.7
1751,7546.34
1752,7538.99
1753,7531.64
1754,7524.3
1755,7516.97
1756,7509.65
1757,7502.33
1758,7495.02
1759,7487.72
1760,7480.43
1761,7473.14
1762,7465.86
1763,7458.58
1764,7451.32
1765,7444.06
1766,7436.81
1767,7429.56
1768,7422.32
1769,7415.09
1770,7407.87
1771,7400.65
1772,7393.44
1773,7386.24
1774,7379.04
1775,7371.85
1776,7364.67
1777,7357.5
1778,7350.33
1779,7343.17
1780,7336.02
1781,7328.87
1782,7321.73
1783,7314.6
1784,7307.47
1785,7300.36
1786,7293.24
1787,7286.14
1788,7279.04
1789,7271.95
1790,7264.87
1791,7257.79
1792,7250.72
1793,7243.66
1794,7236.6
1795,7229.55
1796,7222.51
1797,7215.48
1798,7208.45
1799,7201.43
1800,7194.41
1801,7187.41
1802,7180.4
1803,7173.41
1804,7166.42
1805,7159.44
1806,7152.47
1807,7145.5
1808,7138.54
1809,7131.59
1810,7124.65
1811,7117.71
1812,7110.77
1813,7103.85
1814,7096.93
1815,7090.02
1816,7083.11
1817,7076.21
1818,7069.32
1819,7062.44
1820,7055.56
1821,7048.69
1822,7041.82
1823,7034.97
1824,7028.12
1825,7021.27
1826,7014.43
1827,7007.6
1828,7000.78
1829,6993.96
1830,6987.15
1831,6980.34
1832,6973.55
1833,6966.76
1834,6959.97
1835,6953.19
1836,6946.42
1837,6939.66
1838,6932.9
1839,6926.15
1840,6919.41
1841,6912.67
1842,6905.94
1843,6899.21
1844,6892.49
1845,6885.78
1846,6879.08
1847,6872.38
1848,6865.69
1849,6859
1850,6852.32
1851,6845.65
1852,6838.99
1853,6832.33
1854,6825.68
1855,6819.03
1856,6812.39
1857,6805.76
1858,6799.13
1859,6792.51
1860,6785.9
1861,6779.29
1862,6772.69
1863,6766.1
1864,6759.51
1865,6752.93
1866,6746.35
1867,6739.79
1868,6733.23
1869,6726.67
1870,6720.12
1871,6713.58
1872,6707.04
1873,6700.51
1874,6693.99
1875,6687.47
1876,6680.96
1877,6674.46
1878,6667.96
1879,6661.47
1880,6654.99
1881,6648.51
1882,6642.04
1883,6635.57
1884,6629.11
1885,6622.66
1886,6616.21
1887,6609.77
1888,6603.34
1889,6596.91
1890,6590.49
1891,6584.07
1892,6577.67
1893,6571.26
1894,6564.87
1895,6558.48
1896,6552.09
1897,6545.72
1898,6539.35
1899,6532.98
1900,6526.62
1901,6520.27
1902,6513.92
1903,6507.58
1904,6501.25
1905,6494.92
1906,6488.6
1907,6482.29
1908,6475.98
1909,6469.68
1910,6463.38
1911,6457.09
1912,6450.8
1913,6444.53
1914,6438.25
1915,6431.99
