Iteration,GradientNorm
185,408.896
186,407.371
187,405.86
188,404.36
189,402.872
190,401.397
191,399.934
192,398.482
193,397.042
194,395.613
195,394.195
196,392.789
197,391.393
198,390.009
199,388.635
200,387.272
201,385.919
202,384.576
203,383.244
204,381.922
205,380.61
206,379.307
207,378.015
208,376.732
209,375.458
210,374.194
211,372.939
212,371.693
213,370.456
214,369.229
215,368.01
216,366.8
217,365.598
218,364.405
219,363.221
220,362.045
221,360.877
222,359.717
223,358.566
224,357.422
225,356.286
226,355.159
227,354.039
228,352.926
229,351.821
230,350.724
231,349.634
232,348.552
233,347.477
234,346.409
235,345.348
236,344.294
237,343.247
238,342.207
239,341.174
240,340.147
241,339.128
242,338.115
243,337.108
244,336.108
245,335.115
246,334.127
247,333.147
248,332.172
249,331.203
250,330.241
251,329.285
252,328.335
253,327.39
254,326.452
255,325.519
256,324.593
257,323.671
258,322.756
259,321.846
260,320.942
261,320.043
262,319.15
263,318.262
264,317.38
265,316.503
266,315.631
267,314.764
268,313.903
269,313.046
270,312.195
271,311.349
272,310.508
273,309.671
274,308.84
275,308.013
276,307.191
277,306.374
278,305.562
279,304.755
280,303.952
281,303.153
282,302.359
283,301.57
284,300.785
285,300.005
286,299.229
287,298.458
288,297.69
289,296.928
290,296.169
291,295.414
292,294.664
293,293.918
294,293.176
295,292.438
296,291.704
297,290.975
298,290.249
299,289.527
300,288.809
301,288.095
302,287.385
303,286.678
304,285.976
305,285.277
306,284.582
307,283.89
308,283.203
309,282.519
310,281.838
311,281.161
312,280.488
313,279.818
314,279.152
315,278.489
316,277.83
317,277.174
318,276.521
319,275.872
320,275.226
321,274.584
322,273.944
323,273.308
324,272.676
325,272.046
326,271.42
327,270.797
328,270.177
329,269.56
330,268.946
331,268.335
332,267.728
333,267.123
334,266.521
335,265.923
336,265.327
337,264.734
338,264.144
339,263.557
340,262.973
341,262.392
342,261.813
343,261.238
344,260.665
345,260.095
346,259.528
347,258.963
348,258.401
349,257.842
350,257.285
351,256.731
352,256.18
353,255.632
354,255.086
355,254.542
356,254.001
357,253.463
358,252.927
359,252.394
360,251.863
361,251.334
362,250.808
363,250.285
364,249.764
365,249.245
366,248.729
367,248.215
368,247.703
369,247.194
370,246.687
371,246.183
372,245.68
373,245.18
374,244.683
375,244.187
376,243.694
377,243.203
378,242.714
379,242.227
380,241.742
381,241.26
382,240.78
383,240.301
384,239.825
385,239.351
386,238.88
387,238.41
388,237.942
389,237.476
390,237.013
391,236.551
392,236.091
393,235.634
394,235.178
395,234.724
396,234.272
397,233.822
398,233.375
399,232.929
400,232.484
401,232.042
402,231.602
403,231.163
404,230.727
405,230.292
406,229.859
407,229.428
408,228.998
409,228.571
410,228.145
411,227.721
412,227.299
413,226.878
414,226.459
415,226.042
416,225.627
417,225.213
418,224.801
419,224.391
420,223.983
421,223.576
422,223.171
423,222.767
424,222.365
425,221.965
426,221.566
427,221.169
428,220.773
429,220.379
430,219.987
431,219.596
432,219.207
433,218.819
434,218.433
435,218.048
436,217.665
437,217.283
438,216.903
439,216.524
440,216.147
441,215.772
442,215.397
443,215.025
444,214.653
445,214.283
446,213.915
447,213.548
448,213.182
449,212.818
450,212.455
451,212.094
452,211.734
453,211.375
454,211.018
455,210.662
456,210.307
457,209.954
458,209.602
459,209.251
460,208.902
461,208.554
462,208.207
463,207.862
464,207.518
465,207.175
466,206.833
467,206.493
468,206.154
469,205.816
470,205.48
471,205.144
472,204.81
473,204.477
474,204.146
475,203.815
476,203.486
477,203.158
478,202.831
479,202.506
480,202.181
481,201.858
482,201.536
483,201.215
484,200.895
485,200.576
486,200.259
487,199.942
488,199.627
489,199.313
490,199
491,198.688
492,198.377
493,198.067
494,197.758
495,197.451
496,197.144
497,196.839
498,196.534
499,196.231
500,195.929
501,195.628
502,195.327
503,195.028
504,194.73
505,194.433
506,194.137
507,193.842
508,193.548
509,193.255
510,192.963
511,192.672
512,192.382
513,192.093
514,191.804
515,191.517
516,191.231
517,190.946
518,190.662
519,190.378
520,190.096
521,189.815
522,189.534
523,189.255
524,188.976
525,188.698
526,188.422
527,188.146
528,187.871
529,187.597
530,187.324
531,187.052
532,186.78
533,186.51
534,186.24
535,185.971
536,185.704
537,185.437
538,185.171
539,184.905
540,184.641
541,184.377
542,184.115
543,183.853
544,183.592
545,183.332
546,183.072
547,182.814
548,182.556
549,182.299
550,182.043
551,181.788
552,181.533
553,181.28
554,181.027
555,180.775
556,180.524
557,180.273
558,180.023
559,179.774
560,179.526
561,179.279
562,179.032
563,178.786
564,178.541
565,178.297
566,178.053
567,177.81
568,177.568
569,177.327
570,177.086
571,176.846
572,176.607
573,176.369
574,176.131
575,175.894
576,175.658
577,175.422
578,175.187
579,174.953
580,174.72
581,174.487
582,174.255
583,174.023
584,173.793
585,173.563
586,173.333
587,173.105
588,172.877
589,172.649
590,172.423
591,172.197
592,171.972
593,171.747
594,171.523
595,171.3
596,171.077
597,170.855
598,170.634
599,170.413
600,170.193
601,169.973
602,169.754
603,169.536
604,169.319
605,169.102
606,168.885
607,168.67
608,168.455
609,168.24
610,168.026
611,167.813
612,167.6
613,167.388
614,167.177
615,166.966
616,166.756
617,166.546
618,166.337
619,166.128
620,165.92
621,165.713
622,165.506
623,165.3
624,165.095
625,164.89
626,164.685
627,164.481
628,164.278
629,164.075
630,163.873
631,163.671
632,163.47
633,163.269
634,163.069
635,162.87
636,162.671
637,162.473
638,162.275
639,162.077
640,161.881
641,161.684
642,161.489
643,161.293
644,161.099
645,160.904
646,160.711
647,160.518
648,160.325
649,160.133
650,159.941
651,159.75
652,159.56
653,159.37
654,159.18
655,158.991
656,158.803
657,158.614
658,158.427
659,158.24
660,158.053
661,157.867
662,157.681
663,157.496
664,157.312
665,157.127
666,156.944
667,156.761
668,156.578
669,156.395
670,156.214
671,156.032
672,155.851
673,155.671
674,155.491
675,155.312
676,155.133
677,154.954
678,154.776
679,154.598
680,154.421
681,154.244
682,154.068
683,153.892
684,153.716
685,153.541
686,153.367
687,153.193
688,153.019
689,152.846
690,152.673
691,152.5
692,152.328
693,152.157
694,151.986
695,151.815
696,151.645
697,151.475
698,151.305
699,151.136
700,150.968
701,150.8
702,150.632
703,150.464
704,150.297
705,150.131
706,149.965
707,149.799
708,149.634
709,149.469
710,149.304
711,149.14
712,148.976
713,148.813
714,148.65
715,148.487
716,148.325
717,148.163
718,148.002
719,147.841
720,147.68
721,147.52
722,147.36
723,147.2
724,147.041
725,146.882
726,146.724
727,146.566
728,146.408
729,146.251
730,146.094
731,145.938
732,145.781
733,145.625
734,145.47
735,145.315
736,145.16
737,145.006
738,144.852
739,144.698
740,144.545
741,144.392
742,144.239
743,144.087
744,143.935
745,143.783
746,143.632
747,143.481
748,143.331
749,143.181
750,143.031
751,142.881
752,142.732
753,142.583
754,142.435
755,142.287
756,142.139
757,141.991
758,141.844
759,141.697
760,141.551
761,141.405
762,141.259
763,141.113
764,140.968
765,140.823
766,140.679
767,140.534
768,140.39
769,140.247
770,140.104
771,139.961
772,139.818
773,139.676
774,139.534
775,139.392
776,139.25
777,139.109
778,138.968
779,138.828
780,138.688
781,138.548
782,138.408
783,138.269
784,138.13
785,137.991
786,137.853
787,137.715
788,137.577
789,137.44
790,137.302
791,137.166
792,137.029
793,136.893
794,136.757
795,136.621
796,136.485
797,136.35
798,136.215
799,136.081
800,135.946
801,135.812
802,135.679
803,135.545
804,135.412
805,135.279
806,135.147
807,135.014
808,134.882
809,134.75
810,134.619
811,134.488
812,134.357
813,134.226
814,134.095
815,133.965
816,133.835
817,133.706
818,133.576
819,133.447
820,133.318
821,133.19
822,133.062
823,132.934
824,132.806
825,132.678
826,132.551
827,132.424
828,132.297
829,132.171
830,132.045
831,131.919
832,131.793
833,131.667
834,131.542
835,131.417
836,131.293
837,131.168
838,131.044
839,130.92
840,130.796
841,130.673
842,130.549
843,130.427
844,130.304
845,130.181
846,130.059
847,129.937
848,129.815
849,129.694
850,129.572
851,129.451
852,129.331
853,129.21
854,129.09
855,128.97
856,128.85
857,128.73
858,128.611
859,128.492
860,128.373
861,128.254
862,128.135
863,128.017
864,127.899
865,127.781
866,127.664
867,127.547
868,127.429
869,127.313
870,127.196
871,127.079
872,126.963
873,126.847
874,126.731
875,126.616
876,126.501
877,126.385
878,126.271
879,126.156
880,126.041
881,125.927
882,125.813
883,125.699
884,125.586
885,125.472
886,125.359
887,125.246
888,125.134
889,125.021
890,124.909
891,124.797
892,124.685
893,124.573
894,124.462
895,124.35
896,124.239
897,124.128
898,124.018
899,123.907
900,123.797
901,123.687
902,123.577
903,123.467
904,123.358
905,123.249
906,123.14
907,123.031
908,122.922
909,122.814
910,122.706
911,122.597
912,122.49
913,122.382
914,122.275
915,122.167
916,122.06
917,121.953
918,121.847
919,121.74
920,121.634
921,121.528
922,121.422
923,121.316
924,121.21
925,121.105
926,121
927,120.895
928,120.79
929,120.686
930,120.581
931,120.477
932,120.373
933,120.269
934,120.165
935,120.062
936,119.959
937,119.855
938,119.752
939,119.65
940,119.547
941,119.445
942,119.342
943,119.24
944,119.139
945,119.037
946,118.935
947,118.834
948,118.733
949,118.632
950,118.531
951,118.43
952,118.33
953,118.23
954,118.13
955,118.03
956,117.93
957,117.83
958,117.731
959,117.632
960,117.532
961,117.434
962,117.335
963,117.236
964,117.138
965,117.04
966,116.942
967,116.844
968,116.746
969,116.648
970,116.551
971,116.454
972,116.357
973,116.26
974,116.163
975,116.066
976,115.97
977,115.874
978,115.778
979,115.682
980,115.586
981,115.49
982,115.395
983,115.299
984,115.204
985,115.109
986,115.014
987,114.92
988,114.825
989,114.731
990,114.637
991,114.543
992,114.449
993,114.355
994,114.261
995,114.168
996,114.075
997,113.982
998,113.889
999,113.796
1000,113.703
1001,113.611
1002,113.518
1003,113.426
1004,113.334
1005,113.242
1006,113.15
1007,113.059
1008,112.967
1009,112.876
1010,112.785
1011,112.694
1012,112.603
1013,112.512
1014,112.422
1015,112.331
1016,112.241
1017,112.151
1018,112.061
1019,111.971
1020,111.881
1021,111.792
1022,111.702
1023,111.613
1024,111.524
1025,111.435
1026,111.346
1027,111.257
1028,111.169
1029,111.08
1030,110.992
1031,110.904
1032,110.816
1033,110.728
1034,110.64
1035,110.553
1036,110.465
1037,110.378
1038,110.291
1039,110.204
1040,110.117
1041,110.03
1042,109.944
1043,109.857
1044,109.771
1045,109.684
1046,109.598
1047,109.512
1048,109.427
1049,109.341
1050,109.255
1051,109.17
1052,109.085
1053,108.999
1054,108.914
1055,108.829
1056,108.745
1057,108.66
1058,108.576
1059,108.491
1060,108.407
1061,108.323
1062,108.239
1063,108.155
1064,108.071
1065,107.988
1066,107.904
1067,107.821
1068,107.738
1069,107.654
1070,107.571
1071,107.489
1072,107.406
1073,107.323
1074,107.241
1075,107.158
1076,107.076
1077,106.994
1078,106.912
1079,106.83
1080,106.749
1081,106.667
1082,106.585
1083,106.504
1084,106.423
1085,106.342
1086,106.261
1087,106.18
1088,106.099
1089,106.018
1090,105.938
1091,105.858
1092,105.777
1093,105.697
1094,105.617
1095,105.537
1096,105.457
1097,105.378
1098,105.298
1099,105.219
1100,105.139
1101,105.06
1102,104.981
1103,104.902
1104,104.823
1105,104.744
1106,104.666
1107,104.587
1108,104.509
1109,104.431
1110,104.352
1111,104.274
1112,104.196
1113,104.118
1114,104.041
1115,103.963
1116,103.886
1117,103.808
1118,103.731
1119,103.654
1120,103.577
1121,103.5
1122,103.423
1123,103.346
1124,103.27
1125,103.193
1126,103.117
1127,103.04
1128,102.964
1129,102.888
1130,102.812
1131,102.736
1132,102.661
1133,102.585
1134,102.51
1135,102.434
1136,102.359
1137,102.284
1138,102.209
1139,102.134
1140,102.059
1141,101.984
1142,101.909
1143,101.835
1144,101.76
1145,101.686
1146,101.612
1147,101.537
1148,101.463
1149,101.389
1150,101.316
1151,101.242
1152,101.168
1153,101.095
1154,101.021
1155,100.948
1156,100.875
1157,100.802
1158,100.729
1159,100.656
1160,100.583
1161,100.51
1162,100.438
1163,100.365
1164,100.293
1165,100.22
1166,100.148
1167,100.076
1168,100.004
1169,99.9321
1170,99.8603
1171,99.7886
1172,99.717
1173,99.6455
1174,99.5741
1175,99.5027
1176,99.4315
1177,99.3604
1178,99.2894
1179,99.2184
1180,99.1476
1181,99.0769
1182,99.0062
1183,98.9357
1184,98.8652
1185,98.7949
1186,98.7246
1187,98.6545
1188,98.5844
1189,98.5144
1190,98.4445
1191,98.3748
1192,98.3051
1193,98.2355
1194,98.166
1195,98.0966
1196,98.0272
1197,97.958
1198,97.8889
1199,97.8199
1200,97.7509
1201,97.6821
1202,97.6133
1203,97.5446
1204,97.476
1205,97.4076
1206,97.3392
1207,97.2709
1208,97.2027
1209,97.1345
1210,97.0665
1211,96.9986
1212,96.9307
1213,96.8629
1214,96.7953
1215,96.7277
1216,96.6602
1217,96.5928
1218,96.5255
1219,96.4583
1220,96.3911
1221,96.3241
1222,96.2571
1223,96.1902
1224,96.1234
1225,96.0567
1226,95.9901
1227,95.9236
1228,95.8572
1229,95.7908
1230,95.7245
1231,95.6584
1232,95.5923
1233,95.5263
1234,95.4604
1235,95.3945
1236,95.3288
1237,95.2631
1238,95.1975
1239,95.132
1240,95.0666
1241,95.0013
1242,94.9361
1243,94.8709
1244,94.8058
1245,94.7408
1246,94.6759
1247,94.6111
1248,94.5464
1249,94.4817
1250,94.4171
1251,94.3526
1252,94.2882
1253,94.2239
1254,94.1597
1255,94.0955
1256,94.0314
1257,93.9674
1258,93.9035
1259,93.8397
1260,93.7759
1261,93.7123
1262,93.6487
1263,93.5852
1264,93.5217
1265,93.4584
1266,93.3951
1267,93.3319
1268,93.2688
1269,93.2058
1270,93.1428
1271,93.0799
1272,93.0172
1273,92.9544
1274,92.8918
1275,92.8292
1276,92.7668
1277,92.7044
1278,92.642
1279,92.5798
1280,92.5176
1281,92.4555
1282,92.3935
1283,92.3316
1284,92.2697
1285,92.208
1286,92.1463
1287,92.0846
1288,92.0231
1289,91.9616
1290,91.9002
1291,91.8389
1292,91.7777
1293,91.7165
1294,91.6554
1295,91.5944
1296,91.5334
1297,91.4726
1298,91.4118
1299,91.351
1300,91.2904
1301,91.2298
1302,91.1693
1303,91.1089
1304,91.0486
1305,90.9883
1306,90.9281
1307,90.868
1308,90.8079
1309,90.748
1310,90.688
1311,90.6282
1312,90.5685
1313,90.5088
1314,90.4492
1315,90.3896
1316,90.3302
1317,90.2708
1318,90.2114
1319,90.1522
1320,90.093
1321,90.0339
1322,89.9748
1323,89.9159
1324,89.857
1325,89.7982
1326,89.7394
1327,89.6807
1328,89.6221
1329,89.5636
1330,89.5051
1331,89.4467
1332,89.3884
1333,89.3301
1334,89.2719
1335,89.2138
1336,89.1557
1337,89.0978
1338,89.0398
1339,88.982
1340,88.9242
1341,88.8665
1342,88.8089
1343,88.7513
1344,88.6938
1345,88.6364
1346,88.579
1347,88.5217
1348,88.4645
1349,88.4073
1350,88.3502
1351,88.2932
1352,88.2363
1353,88.1794
1354,88.1225
1355,88.0658
1356,88.0091
1357,87.9525
1358,87.8959
1359,87.8394
1360,87.783
1361,87.7266
1362,87.6703
1363,87.6141
1364,87.558
1365,87.5019
1366,87.4458
1367,87.3899
1368,87.334
1369,87.2781
1370,87.2224
1371,87.1667
1372,87.111
1373,87.0555
1374,86.9999
1375,86.9445
1376,86.8891
1377,86.8338
1378,86.7786
1379,86.7234
1380,86.6682
1381,86.6132
1382,86.5582
1383,86.5032
1384,86.4484
1385,86.3936
1386,86.3388
1387,86.2841
1388,86.2295
1389,86.175
1390,86.1205
1391,86.0661
1392,86.0117
1393,85.9574
1394,85.9031
1395,85.849
1396,85.7948
1397,85.7408
1398,85.6868
1399,85.6329
1400,85.579
1401,85.5252
1402,85.4714
1403,85.4177
1404,85.3641
1405,85.3105
1406,85.257
1407,85.2036
1408,85.1502
1409,85.0969
1410,85.0436
1411,84.9904
1412,84.9373
1413,84.8842
1414,84.8312
1415,84.7782
1416,84.7253
1417,84.6725
1418,84.6197
1419,84.5669
1420,84.5143
1421,84.4617
1422,84.4091
1423,84.3566
1424,84.3042
1425,84.2518
1426,84.1995
1427,84.1473
1428,84.0951
1429,84.0429
1430,83.9908
1431,83.9388
1432,83.8869
1433,83.835
1434,83.7831
1435,83.7313
1436,83.6796
1437,83.6279
1438,83.5763
1439,83.5247
1440,83.4732
1441,83.4218
1442,83.3704
1443,83.3191
1444,83.2678
1445,83.2166
1446,83.1654
1447,83.1143
1448,83.0633
1449,83.0123
1450,82.9613
1451,82.9104
1452,82.8596
1453,82.8088
1454,82.7581
1455,82.7075
1456,82.6569
1457,82.6063
1458,82.5558
1459,82.5054
1460,82.455
1461,82.4047
1462,82.3544
1463,82.3042
1464,82.254
1465,82.2039
1466,82.1539
1467,82.1039
1468,82.0539
1469,82.0041
1470,81.9542
1471,81.9044
1472,81.8547
1473,81.805
1474,81.7554
1475,81.7059
1476,81.6563
1477,81.6069
1478,81.5575
1479,81.5081
1480,81.4588
1481,81.4096
1482,81.3604
1483,81.3113
1484,81.2622
1485,81.2131
1486,81.1642
1487,81.1152
1488,81.0664
1489,81.0175
1490,80.9688
1491,80.92
1492,80.8714
1493,80.8228
1494,80.7742
1495,80.7257
1496,80.6772
1497,80.6288
1498,80.5805
1499,80.5322
1500,80.4839
1501,80.4357
1502,80.3876
1503,80.3395
1504,80.2914
1505,80.2434
1506,80.1955
1507,80.1476
1508,80.0997
1509,80.0519
1510,80.0042
1511,79.9565
1512,79.9089
1513,79.8613
1514,79.8137
1515,79.7662
1516,79.7188
1517,79.6714
1518,79.6241
1519,79.5768
1520,79.5295
1521,79.4823
1522,79.4352
1523,79.3881
1524,79.3411
1525,79.2941
1526,79.2471
1527,79.2002
1528,79.1534
1529,79.1066
1530,79.0598
1531,79.0131
1532,78.9665
1533,78.9199
1534,78.8733
1535,78.8268
1536,78.7804
1537,78.734
1538,78.6876
1539,78.6413
1540,78.595
1541,78.5488
1542,78.5026
1543,78.4565
1544,78.4105
1545,78.3644
1546,78.3185
1547,78.2725
1548,78.2266
1549,78.1808
1550,78.135
1551,78.0893
1552,78.0436
1553,77.9979
1554,77.9523
1555,77.9068
1556,77.8613
1557,77.8158
1558,77.7704
1559,77.7251
1560,77.6797
1561,77.6345
1562,77.5892
1563,77.5441
1564,77.4989
1565,77.4538
1566,77.4088
1567,77.3638
1568,77.3189
1569,77.274
1570,77.2291
1571,77.1843
1572,77.1395
1573,77.0948
1574,77.0501
1575,77.0055
1576,76.9609
1577,76.9164
1578,76.8719
1579,76.8274
1580,76.783
1581,76.7387
1582,76.6944
1583,76.6501
1584,76.6059
1585,76.5617
1586,76.5176
1587,76.4735
1588,76.4294
1589,76.3854
1590,76.3415
1591,76.2976
1592,76.2537
1593,76.2099
1594,76.1661
1595,76.1223
1596,76.0787
1597,76.035
1598,75.9914
1599,75.9478
1600,75.9043
1601,75.8609
1602,75.8174
1603,75.774
1604,75.7307
1605,75.6874
1606,75.6441
1607,75.6009
1608,75.5578
1609,75.5146
1610,75.4716
1611,75.4285
1612,75.3855
1613,75.3426
1614,75.2996
1615,75.2568
1616,75.214
1617,75.1712
1618,75.1284
1619,75.0857
1620,75.0431
1621,75.0005
1622,74.9579
1623,74.9153
1624,74.8729
1625,74.8304
1626,74.788
1627,74.7456
1628,74.7033
1629,74.661
1630,74.6188
1631,74.5766
1632,74.5345
1633,74.4923
1634,74.4503
1635,74.4082
1636,74.3663
1637,74.3243
1638,74.2824
1639,74.2405
1640,74.1987
1641,74.1569
1642,74.1152
1643,74.0735
1644,74.0318
1645,73.9902
1646,73.9486
1647,73.9071
1648,73.8656
1649,73.8241
1650,73.7827
1651,73.7413
1652,73.7
1653,73.6587
1654,73.6174
1655,73.5762
1656,73.535
1657,73.4939
1658,73.4528
1659,73.4117
1660,73.3707
1661,73.3298
1662,73.2888
1663,73.2479
1664,73.2071
1665,73.1662
1666,73.1255
1667,73.0847
1668,73.044
1669,73.0034
1670,72.9627
1671,72.9222
1672,72.8816
1673,72.8411
1674,72.8006
1675,72.7602
1676,72.7198
1677,72.6795
1678,72.6392
1679,72.5989
1680,72.5587
1681,72.5185
1682,72.4783
1683,72.4382
1684,72.3981
1685,72.3581
1686,72.3181
1687,72.2781
1688,72.2382
1689,72.1983
1690,72.1584
1691,72.1186
1692,72.0788
1693,72.0391
1694,71.9994
1695,71.9597
1696,71.9201
1697,71.8805
1698,71.841
1699,71.8015
1700,71.762
1701,71.7226
1702,71.6832
1703,71.6438
1704,71.6045
1705,71.5652
1706,71.526
1707,71.4867
1708,71.4476
1709,71.4084
1710,71.3693
1711,71.3303
1712,71.2912
1713,71.2522
1714,71.2133
1715,71.1744
1716,71.1355
1717,71.0966
1718,71.0578
1719,71.0191
1720,70.9803
1721,70.9416
1722,70.903
1723,70.8644
1724,70.8258
1725,70.7872
1726,70.7487
1727,70.7102
1728,70.6718
1729,70.6334
1730,70.595
1731,70.5566
1732,70.5183
1733,70.4801
1734,70.4419
1735,70.4037
1736,70.3655
1737,70.3274
1738,70.2893
1739,70.2512
1740,70.2132
1741,70.1752
1742,70.1373
1743,70.0994
1744,70.0615
1745,70.0237
1746,69.9859
1747,69.9481
1748,69.9104
1749,69.8727
1750,69.835
1751,69.7974
1752,69.7598
1753,69.7222
1754,69.6847
1755,69.6472
1756,69.6097
1757,69.5723
1758,69.5349
1759,69.4976
1760,69.4602
1761,69.423
1762,69.3857
1763,69.3485
1764,69.3113
1765,69.2742
1766,69.237
1767,69.2
1768,69.1629
1769,69.1259
1770,69.0889
1771,69.052
1772,69.0151
1773,68.9782
1774,68.9414
1775,68.9046
1776,68.8678
1777,68.831
1778,68.7943
1779,68.7577
1780,68.721
1781,68.6844
1782,68.6478
1783,68.6113
1784,68.5748
1785,68.5383
1786,68.5019
1787,68.4655
1788,68.4291
1789,68.3927
1790,68.3564
1791,68.3202
1792,68.2839
1793,68.2477
1794,68.2115
1795,68.1754
1796,68.1393
1797,68.1032
1798,68.0671
1799,68.0311
1800,67.9952
1801,67.9592
1802,67.9233
1803,67.8874
1804,67.8516
1805,67.8157
1806,67.7799
1807,67.7442
1808,67.7085
1809,67.6728
1810,67.6371
1811,67.6015
1812,67.5659
1813,67.5303
1814,67.4948
1815,67.4593
1816,67.4238
1817,67.3884
1818,67.353
1819,67.3176
1820,67.2823
1821,67.247
1822,67.2117
1823,67.1765
1824,67.1413
1825,67.1061
1826,67.0709
1827,67.0358
1828,67.0007
1829,66.9657
1830,66.9306
1831,66.8956
1832,66.8607
1833,66.8258
1834,66.7909
1835,66.756
1836,66.7211
1837,66.6863
1838,66.6516
1839,66.6168
1840,66.5821
1841,66.5474
1842,66.5128
1843,66.4781
1844,66.4436
1845,66.409
1846,66.3745
1847,66.34
1848,66.3055
1849,66.2711
1850,66.2366
1851,66.2023
1852,66.1679
1853,66.1336
1854,66.0993
1855,66.0651
1856,66.0308
1857,65.9966
1858,65.9625
1859,65.9283
1860,65.8942
1861,65.8602
1862,65.8261
1863,65.7921
1864,65.7581
1865,65.7242
1866,65.6902
1867,65.6563
1868,65.6225
1869,65.5886
1870,65.5548
1871,65.521
1872,65.4873
1873,65.4536
1874,65.4199
1875,65.3862
1876,65.3526
1877,65.319
1878,65.2854
1879,65.2519
1880,65.2184
1881,65.1849
1882,65.1514
1883,65.118
1884,65.0846
1885,65.0512
1886,65.0179
1887,64.9846
1888,64.9513
1889,64.9181
1890,64.8848
1891,64.8517
1892,64.8185
1893,64.7854
1894,64.7522
1895,64.7192
1896,64.6861
1897,64.6531
1898,64.6201
1899,64.5871
1900,64.5542
1901,64.5213
1902,64.4884
1903,64.4556
1904,64.4227
1905,64.39
1906,64.3572
1907,64.3245
1908,64.2917
1909,64.2591
1910,64.2264
1911,64.1938
1912,64.1612
1913,64.1286
1914,64.0961
1915,64.0636
1916,64.0311
1917,63.9986
1918,63.9662
1919,63.9338
1920,63.9014
1921,63.8691
1922,63.8368
1923,63.8045
1924,63.7722
1925,63.74
1926,63.7078
1927,63.6756
1928,63.6435
1929,63.6113
1930,63.5792
1931,63.5472
1932,63.5151
1933,63.4831
1934,63.4511
1935,63.4192
1936,63.3872
1937,63.3553
1938,63.3235
1939,63.2916
1940,63.2598
1941,63.228
1942,63.1962
1943,63.1645
1944,63.1328
1945,63.1011
1946,63.0694
1947,63.0378
1948,63.0062
1949,62.9746
1950,62.943
1951,62.9115
1952,62.88
1953,62.8485
1954,62.8171
1955,62.7857
1956,62.7543
1957,62.7229
1958,62.6916
1959,62.6603
1960,62.629
1961,62.5977
1962,62.5665
1963,62.5353
1964,62.5041
1965,62.4729
1966,62.4418
1967,62.4107
1968,62.3796
1969,62.3486
1970,62.3175
1971,62.2865
1972,62.2556
1973,62.2246
1974,62.1937
1975,62.1628
1976,62.1319
1977,62.1011
1978,62.0703
1979,62.0395
1980,62.0087
1981,61.978
1982,61.9473
1983,61.9166
1984,61.8859
1985,61.8553
1986,61.8247
1987,61.7941
1988,61.7635
1989,61.733
1990,61.7025
1991,61.672
1992,61.6416
1993,61.6111
1994,61.5807
1995,61.5503
1996,61.52
1997,61.4896
1998,61.4593
1999,61.4291
2000,61.3988
2001,61.3686
2002,61.3384
2003,61.3082
2004,61.278
2005,61.2479
2006,61.2178
2007,61.1877
2008,61.1577
2009,61.1276
2010,61.0976
2011,61.0677
2012,61.0377
2013,61.0078
2014,60.9779
2015,60.948
2016,60.9181
2017,60.8883
2018,60.8585
2019,60.8287
2020,60.799
