Iteration,GradientNorm
837,85.7988
838,23.8637
839,12.2807
840,8.18919
841,8.08762
842,31.3808
843,1658.39
844,393.867
845,330.228
846,12.6111
847,8.12727
848,8.01194
849,15.5883
850,2896.38
851,3082.3
852,2104.43
853,471.216
854,135.897
855,37.4377
856,24.8837
857,8.75152
858,9.31368
859,38.8601
860,115.896
861,14.0733
862,8.32223
863,7.90328
864,8.84674
865,1530.16
866,7796.04
867,3049.77
868,630.956
869,181.286
870,67.0571
871,9.72951
872,9.44976
873,13.0683
874,23.945
875,14.7718
876,7.94339
877,7.82348
878,17.6181
879,2884.56
880,702.831
881,7.77921
882,7.77632
883,133.592
884,275233
885,62429.9
886,13313.5
887,8169.46
888,8560.95
889,1359.7
890,566.568
891,350.219
892,32.8089
893,41.1463
894,58.1217
895,7.62855
896,7.03197
897,6.92976
898,41.0252
899,3992.69
900,1777.45
901,336.482
902,208.482
903,101.266
904,32.9089
905,91.2531
906,26.2132
907,7.75681
908,7.41286
909,10.3363
910,212.722
911,217.277
912,103.005
913,45.2445
914,7.58719
915,7.3735
916,11.4049
917,226.208
918,314.83
919,165.903
920,80.4849
921,10.2057
922,9.61461
923,9.09481
924,29.8241
925,109.587
926,56.8642
927,29.4399
928,9.67459
929,7.2847
930,6.99875
931,30.3556
932,999.124
933,99.4813
934,24.8778
935,19.5491
936,7.56168
937,10.075
938,43.2734
939,40.7354
940,7.93022
941,6.91272
942,7.99093
943,121.487
944,317.621
945,7.97548
946,6.95009
947,7.31717
948,62.85
949,433.303
950,91.2901
951,18.0117
952,8.24998
953,7.09223
954,9.3166
955,70.5473
956,79.9848
957,6.86752
958,6.77853
959,7.7031
960,10130.2
961,36733.8
962,4471.05
963,1224.22
964,314.091
965,119.807
966,18.6331
967,14.3243
968,8.09755
969,6.51653
970,6.72043
971,54.8949
972,523.004
973,9.69609
974,6.39726
975,6.39206
976,41.8724
977,228734
978,218434
979,134019
980,10967.2
981,7235.62
982,1730
983,754.69
984,840.819
985,1941.56
986,436.181
987,119.217
988,95.2064
989,46.0017
990,75.2577
991,51.1174
992,35.6327
993,13.9679
994,5.35971
995,5.28444
996,11.7241
997,628.588
998,1567.69
999,323.65
1000,76.933
1001,52.7126
1002,30.1539
1003,20.1337
1004,26.8952
1005,26.7849
1006,18.3683
1007,5.63969
1008,5.33021
1009,5.54575
1010,141.46
1011,1133.23
1012,138.28
1013,49.4118
1014,19.1812
1015,5.19768
1016,5.19525
1017,46.23
1018,1935.99
1019,36.7055
1020,13.0941
1021,10.1186
1022,7.08141
1023,12.5184
1024,25.7898
1025,7.28536
1026,5.14393
1027,5.22949
1028,94.7045
1029,2126.74
1030,309.809
1031,47.144
1032,13.4596
1033,6.49949
1034,5.16567
1035,5.81713
1036,125.742
1037,428.316
1038,11.8063
1039,6.64454
1040,5.13071
1041,5.24309
1042,100.964
1043,1770.9
1044,88.932
1045,20.0759
1046,6.66681
1047,5.79829
1048,7.18778
1049,18.0484
1050,18.1928
1051,5.30877
1052,5.09018
1053,5.29137
1054,2149.21
1055,26228.1
1056,117.506
1057,26.8045
1058,5.59054
1059,5.32849
1060,6.67498
1061,107.017
1062,418.403
1063,160.964
1064,29.2517
1065,8.23863
1066,5.63373
1067,5.24293
1068,8.65902
1069,92.2378
1070,81.4652
1071,33.778
1072,5.8339
1073,5.07955
1074,5.26206
1075,47.212
1076,440.84
1077,151.833
1078,75.1053
1079,5.4481
1080,5.08737
1081,6.73267
1082,110.104
1083,137.391
1084,14.9755
1085,8.50206
1086,6.4934
1087,5.50508
1088,6.01648
1089,15.8958
1090,33.0161
1091,6.12354
1092,4.97454
1093,4.97706
1094,476.334
1095,319464
1096,6687.38
1097,1194.92
1098,137.285
1099,72.1081
1100,53.6508
1101,14.8166
1102,90.8324
1103,14.5551
1104,4.89514
1105,4.79864
1106,9.41926
1107,1000.17
1108,599.813
1109,382.482
1110,79.6937
1111,8.59756
1112,5.90287
1113,4.93486
1114,5.63119
1115,58.3717
1116,168.274
1117,27.5441
1118,10.1216
1119,5.41461
1120,4.86725
1121,6.58409
1122,118.804
1123,137.555
1124,4.90968
1125,4.75709
1126,4.77804
1127,2072.34
1128,233045
1129,66776.4
1130,34538.6
1131,6504.79
1132,906.291
1133,448.497
1134,189.729
1135,95.4749
1136,88.9137
1137,280.392
1138,95.7866
1139,16.2025
1140,13.9117
1141,7.8019
1142,15.6065
1143,45.5758
1144,29.866
1145,9.80769
1146,4.33555
1147,4.27824
1148,9.05766
1149,1960.34
1150,1498.42
1151,187.191
1152,48.6446
1153,33.0351
1154,17.5027
1155,13.5033
1156,18.9869
1157,34.0753
1158,24.8342
1159,14.991
1160,4.7896
1161,4.67117
1162,5.46181
1163,165.679
1164,662.323
1165,45.7998
1166,18.6618
1167,8.73523
1168,6.0085
1169,5.1989
1170,12.7486
1171,209.25
1172,115.365
1173,18.1947
1174,6.93347
1175,4.79979
1176,4.47237
1177,7.16328
1178,71.424
1179,89.527
1180,32.2143
1181,5.0251
1182,4.43684
1183,5.24393
1184,29.059
1185,53.1897
1186,12.0527
1187,12.7314
1188,4.54682
1189,4.21667
1190,4.39876
1191,505.843
1192,5548.83
1193,11.1514
1194,5.81797
1195,4.27687
1196,4.38846
1197,34.7686
1198,366.27
1199,22.7132
1200,6.10039
1201,4.35037
1202,4.30649
1203,14.7888
1204,286.854
1205,106.467
1206,21.5551
1207,4.70748
1208,4.25642
1209,5.08678
1210,98.7245
1211,321.93
1212,159.491
1213,26.7673
1214,10.7701
1215,5.40268
1216,4.24922
1217,4.67843
1218,94.79
1219,423.255
1220,22.1314
1221,10.2747
1222,4.79135
1223,4.20477
1224,4.46485
1225,136.39
1226,1231.81
1227,594.115
1228,172.083
1229,33.2119
1230,16.2749
1231,4.46566
1232,4.27959
1233,13.6238
1234,252.318
1235,27.8815
1236,4.87173
1237,4.46511
1238,5.9639
1239,31.6566
1240,37.5897
1241,14.0935
1242,9.65455
1243,4.76384
1244,4.21897
1245,4.78977
1246,98.9502
1247,318.514
1248,28.6664
1249,5.34731
1250,4.18025
1251,4.19107
1252,75.9823
1253,5578.5
1254,648.497
1255,77.2762
1256,11.5603
1257,6.16956
1258,4.25363
1259,4.32627
1260,41.8737
1261,522.863
1262,70.2731
1263,12.8862
1264,6.72505
1265,4.38273
1266,4.37629
1267,27.0788
1268,258.01
1269,20.4395
1270,6.73206
1271,4.70051
1272,4.26088
1273,5.7852
1274,80.4909
1275,143.511
1276,76.5025
1277,11.6227
1278,5.51314
1279,4.29317
1280,4.40169
1281,22.7857
1282,231.28
1283,132.34
1284,32.0996
1285,7.41186
1286,5.09635
1287,4.33304
1288,4.8914
1289,31.6226
1290,119.688
1291,61.5803
1292,11.2153
1293,5.46733
1294,4.2667
1295,4.39448
1296,28.8996
1297,322.113
1298,133.125
1299,25.7193
1300,11.6168
1301,4.78311
1302,4.22915
1303,7.12339
1304,133.337
1305,70.0579
1306,4.3518
1307,4.19326
1308,7.52392
1309,212.75
1310,91.9923
1311,5.52361
1312,5.68656
1313,6.63338
1314,7.19425
1315,5.58615
1316,4.52593
1317,4.6931
1318,11.7843
1319,37.9112
1320,6.69202
1321,4.12749
1322,4.12711
1323,157.592
1324,1.5862e+06
1325,5572.71
1326,1198.93
1327,15.7906
1328,3.92956
1329,3.64167
1330,5.08918
1331,56.0142
1332,53.3975
1333,17.849
1334,23.4498
1335,5.35358
1336,3.5682
1337,3.54844
1338,17.3656
1339,1147.37
1340,53.2281
1341,6.09018
1342,4.42921
1343,3.72434
1344,6.30884
1345,59.4908
1346,29.2315
1347,3.60539
1348,3.5438
1349,6.55011
1350,577.91
1351,1274.63
1352,583.548
1353,42.7596
1354,22.4183
1355,7.44687
1356,4.35419
1357,4.20971
1358,17.2759
1359,42.4017
1360,6.70456
1361,3.62856
1362,3.52398
1363,6.31859
1364,501.387
1365,227.508
1366,5.71839
1367,4.29096
1368,3.74032
1369,4.60983
1370,24.526
1371,47.5655
1372,24.1504
1373,6.27262
1374,3.61937
1375,3.50919
1376,5.83365
1377,1159.38
1378,1105.62
1379,97.0829
1380,6.55486
1381,4.55926
1382,3.62175
1383,3.83472
1384,28.4632
1385,213.291
1386,64.7442
1387,14.7414
1388,8.04761
1389,3.52083
1390,3.56027
1391,43.4198
1392,995.449
1393,24.248
1394,10.062
1395,3.89878
1396,3.4858
1397,3.59648
1398,471.586
1399,7755.39
1400,884.037
1401,250.311
1402,88.026
1403,37.3129
1404,31.0965
1405,8.22796
1406,4.51159
1407,3.87255
1408,4.28695
1409,24.5996
1410,120.721
1411,23.4734
1412,5.8146
1413,4.57323
1414,3.83045
1415,4.6078
1416,15.1417
1417,27.3915
1418,26.1564
1419,10.2396
1420,3.47714
1421,3.45952
1422,12.0122
1423,3601.47
1424,3729.25
1425,2038.5
1426,131.542
1427,91.3298
1428,9.92812
1429,5.07662
1430,4.36267
1431,5.08079
1432,9.75741
1433,11.2725
1434,4.13622
1435,3.43408
1436,3.46781
1437,92.7604
1438,3556.87
1439,94.7031
1440,37.6834
1441,3.81461
1442,3.4189
1443,3.51888
1444,520.266
1445,8945.08
1446,854.551
1447,188.351
1448,57.0445
1449,11.8445
1450,5.96639
1451,5.76407
1452,4.37322
1453,3.70302
1454,4.07125
1455,12.2097
1456,26.7641
1457,4.0709
1458,3.38995
1459,3.39096
1460,567.956
1461,685194
1462,5156.61
1463,854.109
1464,155.04
1465,80.4475
1466,48.3915
1467,20.1379
1468,71.3275
1469,12.011
1470,4.11933
1471,3.92398
1472,4.67651
1473,24.072
1474,94.6509
1475,73.208
1476,23.9646
1477,3.71926
1478,3.38602
1479,4.26685
1480,28.0751
1481,38.3359
1482,14.9373
1483,13.5035
1484,3.63477
1485,3.16029
1486,3.17654
1487,152.158
1488,10705.2
1489,505.535
1490,210.317
1491,36.7873
1492,9.45671
1493,5.07885
1494,4.74498
1495,8.8619
1496,13.3259
1497,4.78889
1498,3.23233
1499,3.20115
1500,13.6648
1501,594.763
1502,36.4471
1503,4.0707
1504,3.87149
1505,4.41186
1506,15.9191
1507,101.298
1508,31.0748
1509,6.183
1510,4.01745
1511,3.61041
1512,6.82791
1513,51.6228
1514,14.5154
1515,3.16856
1516,3.14289
1517,6.8491
1518,1246.36
1519,1590.57
1520,1300.9
1521,73.435
1522,34.3141
1523,15.3241
1524,5.13079
1525,3.49974
1526,4.23698
1527,50.2131
1528,65.4883
1529,3.86909
1530,3.15562
1531,3.16151
1532,33.4033
1533,1129.24
1534,90.2254
1535,14.4142
1536,5.56309
1537,4.18508
1538,4.52649
1539,19.3017
1540,19.0398
1541,3.15899
1542,3.11058
1543,3.24767
1544,3668.24
1545,50574.8
1546,9230.37
1547,2029.79
1548,875.582
1549,286.058
1550,143.861
1551,175.427
1552,98.7202
1553,31.1197
1554,24.6156
1555,7.23084
1556,18.1172
1557,35.9622
1558,3.18108
1559,2.98546
1560,2.95856
1561,47.6606
1562,15027.1
1563,3631.57
1564,916.809
1565,254.985
1566,181.067
1567,58.2239
1568,59.5493
1569,168.026
1570,92.5253
1571,17.2417
1572,13.3864
1573,10.3154
1574,7.89989
1575,76.5267
1576,22.4381
1577,3.48892
1578,3.01318
1579,3.06375
1580,22.6255
1581,271.699
1582,63.9998
1583,26.5781
1584,6.19279
1585,4.04995
1586,2.95806
1587,3.17721
1588,96.7249
1589,549.718
1590,8.30476
1591,4.87934
1592,3.01437
1593,3.04292
1594,15.255
1595,181.239
1596,9.93849
1597,3.46198
1598,2.97419
1599,3.74447
1600,102.928
1601,192.246
1602,6.1764
1603,3.23841
1604,2.97108
1605,3.73392
1606,66.4647
1607,113.701
1608,49.9396
1609,33.832
1610,3.38059
1611,2.93774
1612,3.06938
1613,77.0177
1614,724.514
1615,12.9599
1616,5.75427
1617,3.23767
1618,2.95707
1619,4.86836
1620,135.696
1621,78.0328
1622,3.72506
1623,2.93774
1624,2.95255
1625,42.1714
1626,1695.67
1627,233.115
1628,53.3781
1629,18.2102
1630,5.88732
1631,3.33906
1632,4.04024
1633,10.2891
1634,11.1716
1635,3.07136
1636,2.90909
1637,2.97971
1638,906.847
1639,18366.4
1640,760.889
1641,228.987
1642,12.4149
1643,3.9766
1644,2.96436
1645,3.05377
1646,27.1495
1647,284.982
1648,39.9987
1649,13.7535
1650,7.07704
1651,2.88837
1652,2.90022
1653,43.1413
1654,1887.76
1655,82.9401
1656,26.5619
1657,6.0308
1658,3.43371
1659,2.92351
1660,3.42972
1661,76.9373
1662,253.413
1663,51.8955
1664,10.9023
1665,5.7615
1666,3.05954
1667,3.01087
1668,13.4001
1669,131.136
1670,11.3247
1671,3.75374
1672,3.02635
1673,3.04614
1674,11.032
1675,94.5062
1676,27.733
1677,9.63601
1678,4.43812
1679,2.99842
1680,2.90849
1681,8.65751
1682,242.649
1683,32.2879
1684,4.40518
1685,3.45037
1686,3.18303
1687,4.19772
1688,13.1073
1689,11.6694
1690,3.79563
1691,3.77396
1692,5.20691
1693,7.18833
1694,4.21074
1695,2.91997
1696,2.90254
1697,11.7839
1698,347.977
1699,21.8854
1700,2.85492
1701,2.85454
1702,41.2945
1703,1.39176e+06
1704,68404.1
1705,5854.18
1706,934.171
1707,469.397
1708,274.131
1709,284.462
1710,234.746
1711,41.3655
1712,29.2602
1713,14.1005
1714,6.63428
1715,26.2343
1716,5.4083
1717,1.67895
1718,1.66147
1719,5.13469
1720,263.751
1721,371.947
1722,522.191
1723,19.5165
1724,7.51167
1725,4.93168
1726,2.69197
1727,2.57476
1728,11.1116
1729,9.13239
1730,1.82062
1731,1.65078
1732,1.75616
1733,93.9329
1734,661.874
1735,28.7196
1736,6.69987
1737,2.3439
1738,1.68817
1739,1.66322
1740,13.0685
1741,900.995
1742,90.7328
1743,18.4491
1744,5.76634
1745,3.06075
1746,2.51436
1747,4.58141
1748,22.2356
1749,5.22983
1750,1.74235
1751,1.72439
1752,4.15694
1753,238.124
1754,303.908
1755,134.412
1756,50.3413
1757,11.2084
1758,10.4583
1759,3.40217
1760,15.1786
1761,39.6871
1762,15.5848
1763,3.55342
1764,1.79114
1765,1.70257
1766,2.68245
1767,48.1754
1768,103.855
1769,72.4128
1770,5.83572
1771,3.15548
1772,1.899
1773,1.66584
1774,2.12231
1775,42.7231
1776,121.222
1777,48.7536
1778,7.57426
1779,4.37066
1780,1.63773
1781,1.63822
1782,25.7877
1783,2093.82
1784,31.7459
1785,16.0597
1786,4.70906
1787,2.04036
1788,1.78563
1789,3.36728
1790,19.8905
1791,6.95
1792,1.85198
1793,1.64406
1794,1.85698
1795,41.9567
1796,139.314
1797,9.0664
1798,1.82867
1799,1.62625
1800,1.64975
1801,106.912
1802,3464.4
1803,516.667
1804,85.2594
1805,15.1767
1806,6.02459
1807,2.61199
1808,1.81878
1809,2.4118
1810,15.8406
1811,13.7094
1812,1.67268
1813,1.62122
1814,1.88669
1815,291.389
1816,912.961
1817,76.7969
1818,22.3754
1819,6.55807
1820,4.23589
1821,2.15523
1822,2.41071
1823,9.09158
1824,7.60593
1825,1.63435
1826,1.61096
1827,1.73156
1828,2300.04
1829,17520.2
1830,2523.55
1831,567.571
1832,175.403
1833,68.5382
1834,30.5207
1835,28.5162
1836,45.9253
1837,2.40875
1838,1.87569
1839,1.73097
1840,3.93633
1841,68.6579
1842,14.1899
1843,2.43534
1844,1.82464
1845,1.80308
1846,4.03239
1847,11.7153
1848,2.55599
1849,1.55128
1850,1.55087
1851,34.3337
1852,149601
1853,2753.5
1854,1118.46
1855,876.532
1856,515.707
1857,386.077
1858,2465.9
1859,973.21
1860,114.886
1861,76.9109
1862,38.8432
1863,79.7873
1864,121.106
1865,22.4621
1866,18.7335
1867,15.5958
1868,17.9562
1869,353.487
1870,15.4456
1871,2.58898
1872,2.11937
1873,1.97947
1874,4.76926
1875,11.9385
1876,4.09544
1877,2.07349
1878,1.50282
1879,1.50412
1880,8.25759
1881,212.231
1882,13.5871
1883,3.59561
1884,1.48786
1885,1.47602
1886,2.87164
1887,2357.42
1888,1080.73
1889,64.9049
1890,37.9679
1891,16.703
1892,11.5262
1893,7.6156
1894,34.1194
1895,35.4024
1896,13.9102
1897,2.41586
1898,1.64221
1899,1.54468
1900,1.99266
1901,91.6283
1902,172.684
1903,19.2423
1904,4.72339
1905,2.3111
1906,1.66443
1907,1.56341
1908,5.22801
1909,74.3214
1910,29.186
1911,7.93605
1912,1.51995
1913,1.4753
1914,2.49105
1915,137.774
1916,94.5565
1917,15.6533
1918,9.89754
1919,2.36482
1920,1.9765
1921,1.54367
1922,2.26284
1923,46.2362
1924,41.7271
1925,2.21343
1926,1.86514
1927,1.55601
1928,2.30109
1929,24.8825
1930,23.2017
1931,1.88752
1932,1.54426
1933,1.52838
1934,11.9103
1935,115.719
1936,4.38276
1937,1.92393
1938,1.4695
1939,1.47434
